Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Roslee Castle,,,-8.9569286,54.2918315,Sligo,Easkey,Republic of Ireland,"Castle,Historic Houses and Castle,Ruins"
Lily of Killarney Watercoach,https://lilyofkillarney.com,+353646633358,-9.5318208,52.0415815,Kerry,Killarney,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Scenic Lough Foyle Ferry,https://loughfoyleferry.com/,+353749381901,-6.9841798,55.202751,Donegal,Greencastle,Republic of Ireland,"Transport,Activity Operator,Boat,Tour,Coach,Road"
Lough Gara Country Pursuits,https://www.facebook.com/people/Lough-Gara-Stables-Country-Pursuits/100063647106981/,+353868938972,-8.4153937,53.9434707,Roscommon,Boyle,Republic of Ireland,"Falconry,Nature and Wildlife,Horse Riding,Equestrian,Activity Operator"
Carrick-On-Shannon Farmer's Market,https://www.facebook.com/MarketYardCentre,+353719650816,-8.0960739,53.9449452,Leitrim,Carrick-on-Shannon,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Mulroy Clay Pigeon Club,https://www.facebook.com/people/Mulroy-CPC/100044452464179/,+353749153230,-7.6905098,55.0685561,Donegal,Milford,Republic of Ireland,Activity Operator
Turas Cartha,https://www.facebook.com/turascartha/,+353870556708,-8.58179,54.63194,Donegal,Kilcar,Republic of Ireland,"Walking,Activity Operator,Tour"
Bantry Bay Sailing Club,https://www.bantrybaysailingclub.ie/,+353879876390,-9.4696788,51.6771861,Cork,Bantry,Republic of Ireland,"Learning,Sailing,Activity Operator"
Kayak with the Seals,https://wildatlanticwildlife.ie/,+353831156672,-9.716174,51.682591,Cork,Adrigole,Republic of Ireland,"Kayaking,Activity Operator"
Squirrel's Scramble Tree Adventure Park,https://www.squirrelsscramble.ie,+353864506626,-6.1055258,53.1815698,Wicklow,Bray,Republic of Ireland,"Zip Lining,Activity Operator,Adventure Park"
Lough Boora Discovery Park - Fairy Trail,https://www.loughboora.com/things-to-do/fairy-avenue,+353579340010,-7.726802,53.220112,Offaly,Tullamore,Republic of Ireland,"Walking,Activity Operator,Cafe,Food and Drink"
Kilkenny Eco Tours,https://kilkennyecotours.ie/,+353834448204,-7.1412532,52.528848,Kilkenny,Kilkenny City,Republic of Ireland,"Kayaking,Activity Operator,Day Tour,Tour"
Greenway Equestrian ,https://greenwayequestrian.wordpress.com,+353873351114,-7.2761736,52.2384829,Waterford,Kilmeaden,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
East Clare Golf Club,https://www.eastclaregolfclub.com/,+35361921322,-8.597139,52.900316,Clare,Bodyke,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Carbery Sailing,https://www.carberysailing.com,+3532729101,-9.631565,51.599893,Cork,Ahakista,Republic of Ireland,"Sailing,Activity Operator"
FootGolfMayo,https://footgolfmayo.ie/,+353871944787,-9.46694,53.784875,Mayo,Westport,Republic of Ireland,"Activity Operator,Venue,Sports Venues"
Eclipse Activity & Adventure Centre,http://www.eclipseireland.com,+353646682965,-9.7465056,51.8771997,Kerry,Blackwater Bridge,Republic of Ireland,"Cycling,Fishing,Angling,Kayaking,Activity Operator,Walking,Adventure Park"
Dolphin Discovery Kilrush,http://www.discoverdolphins.ie,+353(0)659051327,-9.4950313,52.6350116,Clare,Kilrush,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Sandfield Pitch & Putt,http://www.sandfieldpitchandputt.ie/,+353749541344,-8.4396736,54.8011517,Donegal,Ardara,Republic of Ireland,"Pitch And Putt,General,Pitch and Putt,Activity Operator"
Lawrence Cove Marina,http://www.lawrencecovemarina.ie/,+353(0)2775044,-9.825191,51.633767,Cork,Bere Island,Republic of Ireland,"Sailing,Activity Operator,Marina,Venue"
The Workhouse Famine & Heritage Centre,https://www.dunfanaghyworkhouse.com/,+353749136540,-7.9769915,55.1798502,Donegal,Dunfanaghy,Republic of Ireland,"Museums and Attraction,Cafe,Food and Drink,Tour"
Festina Lente Gardens,https://festinalente.ie/,+35312720704,-6.1304989,53.2107869,Wicklow,Bray,Republic of Ireland,"Gardens,Garden,Cafe,Food and Drink"
Basecamp Action Adventure Park,http://www.basecampadventurepark.ie,+353879305050,-9.14127042093378,52.551222716575,Limerick,Shanagolden,Republic of Ireland,Activity Operator
Salthill Garden,http://www.donegalgardens.com/,+353877988078,-8.21082,54.632219,Donegal,Mountcharles,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
An Sibin Equestrian Centre,http://www.irishhorseriding.com,+35361927411,-8.4042105,52.980229,Clare,Whitegate,Republic of Ireland,"Horse Riding,Equestrian"
From Fionn MacCumhail to Com Dhíneol,http://www.celticnature.com,+353(0)877903950,-10.3171166807007,52.141915241877,Kerry,Dingle,Republic of Ireland,"Walking,Activity Operator,Tour"
Killary Fjord Water Taxi - Speedboat Transfer to & from the Famine Trail Walk,http://killaryadventure.com/en/speedboat-trip-on-killary-fjord,+3539543411,-9.768691,53.5927404,Galway,Leenane,Republic of Ireland,"Transport,Activity Operator,Coach,Road"
Pedal Power Galway,http://www.pedalpowergalway.com,+353(0)876597617,-9.05776835254585,53.2699742209549,Galway,Galway City,Republic of Ireland,"Cycling,Activity Operator,Tour"
O'Brien's Tower,https://www.cliffsofmoher.ie/about-the-cliffs/obriens-tower/,+353657086141,-9.4305271,52.9730258,Clare,Liscannor,Republic of Ireland,"Bird Watching,Nature and Wildlife,Natural Landscape"
Joyce Country Sheepdogs,http://www.joycecountrysheepdogs.ie,+353949548853,-9.5719669,53.5793462,Galway,Leenane,Republic of Ireland,Visitor Farm
The Foods of Athenry,https://www.foodsofathenry.ie/,+35391848152,-8.6633823,53.2616954,Galway,Athenry,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
West Kerry Trekking,https://westkerrytrekking.wordpress.com/horse-treks/,+353877831491,-9.8946751,52.2237467,Kerry,Camp,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Rathmullan Sailing School,http://www.rathmullansailing.com,+353868123019,-7.53630461733439,55.097081713837,Donegal,Rathmullan,Republic of Ireland,"Sailing,Activity Operator"
The River Run Pleasure Cruiser,https://www.theriverrun.ie/,+353719621777,-7.94088313110506,53.4238276769207,Westmeath,Athlone,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Ballincollig Farmers' Market,https://www.facebook.com/thefarmersmarketballincollig,+353863623696,-8.594319,51.88853,Cork,Ballincollig,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Castlerea Golf Club,https://castlereagolfclub.ie/,+353949620068,-8.5024147,53.7708396,Roscommon,Castlerea,Republic of Ireland,"Golf Course,Golf"
Hollywood Forest Park,https://www.facebook.com/monaghantourism,,-7.06349444967316,54.2670642092238,Monaghan,Scotstown,Republic of Ireland,"Fishing,Angling,Swimming,Swimming Pools and Water Park,Venue,Walking,Forest Park,Park and Forest Walk,Public Park,Nature and Wildlife"
Tullamore Golf Club,http://www.tullamoregolfclub.ie,+353579321439,-7.5188975,53.2430227,Offaly,Tullamore,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Portarlington Golf Club,https://www.portarlingtongolfclub.ie/,+353578623115,-7.2377096,53.1466942,Laois,Portarlington,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Ardmore Diving,http://www.waider.ie/diving,+3535846577,-7.725329,51.9510741,Waterford,Ardmore,Republic of Ireland,Activity Operator
Corravahan House & Gardens,http://www.corravahan.com/,+353879772224,-7.2597449,54.0352035,Cavan,Ballyhaise,Republic of Ireland,"Historic Houses and Castle,Gardens,Garden,Tour"
Angela's Ashes Walking Tour,https://www.limerick.ie/discover/eat-see-do/tours/angelas-ashes-walking-tours,+353(0)833000111,-8.62566,52.6653,Limerick,Limerick City,Republic of Ireland,"Walking,Activity Operator,Literary Ireland,Tour"
Copper Coast Mini Farm,https://coppercoastmini-farm.ie/,+35351396870,-7.2379024,52.1601949,Waterford,Fenor,Republic of Ireland,"Walking,Visitor Farm,Cafe,Food and Drink,Activity Operator"
Clonlara Equestrian Centre,https://www.clonlaraequestrian.com/,+353876892373,-8.572703,52.716522,Clare,Clonlara,Republic of Ireland,"Horse Riding,Equestrian"
Knockpatrick Gardens,https://knockpatrickgardens.com,+3536965256,-9.108704,52.591073,Limerick,Foynes,Republic of Ireland,"Gardening,Nature and Wildlife,Photography,Learning,Gardens,Garden"
Barracuda Boat Trips,http://www.barracudaboattrips.com,+353872301981,-7.952705,53.440931,Westmeath,Athlone,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Donegal Garden Trail,http://www.donegalgardentrail.com/,+353879895099,-8.1102391,54.6537983,Donegal,Donegal Town,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Leahy Beekeeping,http://leahybeekeeping.com/,+353834780022,-8.63387875764158,53.2168662210922,Galway,Loughrea,Republic of Ireland,"Agriculture,Nature and Wildlife,Learning,Visitor Farm,Tour"
Predator Fishing Ireland,https://predatorfishingireland.com/,+353863338885,-8.3057115,53.9703037,Roscommon,Boyle,Republic of Ireland,"Fishing,Angling,Activity Operator"
Roscommon Equestrian Centre,http://www.roscommonequestrian.ie,+353863270984,-8.0589429,53.6696701,Roscommon,Roscommon Town,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Angling Services Ireland,https://www.facebook.com/anglingservicesireland/?fref=ts,+353866011878,-8.2868153,53.9835159,Roscommon,Boyle,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Castlecoote House and Gardens,http://www.castlecootehouse.com,+353906663794,-8.2909025,53.6162109,Roscommon,Castlecoote,Republic of Ireland,"Learning,Gardens,Garden,Historic Houses and Castle,Museums and Attraction,Ruins,Venue,Music,Cafe,Food and Drink,Activity Operator,Tour"
Slieve Aughty Riding Centre,https://slieveaughtycentre.com/,+353909745246,-8.4726182,53.1340404,Galway,Loughrea,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Fishing for Kids,https://www.shannon-boat-hire.com,+353867856633,-8.44454343795274,52.8052628918132,Clare,Killaloe,Republic of Ireland,"Fishing,Angling,Learning,Activity Operator"
Castleconnell Fishery,http://www.fishinginireland.info/salmon/shannon/castleconnell.htm,+353(0)61345589,-8.615338,52.706373,Clare,Ardnacrusha,Republic of Ireland,"Fishing,Angling,Activity Operator"
Lough Ree Cruisers,http://www.loughreecruisers.com/lough_ree_cruisers_boat_hire_river_shannon.htm,+35314923150,-7.88529678449134,53.5319271871114,Westmeath,Athlone,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Walking Tours of Old Athlone,,+353851015480,-7.94100271559973,53.4243668239335,Westmeath,Athlone,Republic of Ireland,"Walking,Activity Operator,Tour"
National Flight Centre,https://www.facebook.com/nationalflightcentre,+353(0)16217333,-6.4906264755798,53.3552763351968,Kildare,Leixlip,Republic of Ireland,"Learning,Activity Operator"
Belturbet Golf Club,https://www.facebook.com/BelturbetGolfClub,+353499522287,-7.4297153,54.1009779,Cavan,Belturbet,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Farnham Estate Golf Club,https://www.farnhamestate.ie/golf-resort.html,+353494326482,-7.398589,53.993189,Cavan,Cavan Town,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Shannon-Erne Waterway Ballinamore,http://www.waterwaysireland.org/places-to-go/shannon-erne-waterway,+353(0)719644855,-7.80492195494903,54.0528906063186,Leitrim,Ballinamore,Republic of Ireland,"Fishing,Angling,River,Discovery Point,Boat,Tour"
Rose of Innisfree Boat Tour,https://www.roseofinnisfree.com,+353872598869,-8.3338229,54.2642704,Sligo,Sligo Town,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Coarse Angling Keshcarrigan,,+353(0)719851435,-7.94037626267755,54.020353687226,Leitrim,Carrick-on-Shannon,Republic of Ireland,"Fishing,Angling"
Coarse Angling Glenfarne,,+353(0)719851435,-7.99035708024918,54.2846019415396,Leitrim,Glenfarne,Republic of Ireland,"Fishing,Angling"
Coarse Angling Drumshanbo,,+353(0)719620170,-8.04549804713382,54.0482342985266,Leitrim,Drumshanbo,Republic of Ireland,"Fishing,Angling"
Coarse Angling Carrigallen,,+353(0)719851435,-7.64901970180939,53.9766672083366,Leitrim,Carrigallen,Republic of Ireland,"Fishing,Angling"
Coarse Angling Carrick-On-Shannon,,+353(0)719620170,-8.09078063978882,53.9501943502867,Leitrim,Carrick-on-Shannon,Republic of Ireland,"Fishing,Angling"
Burren and Cliffs of Moher UNESCO Geopark,https://www.burrengeopark.ie,+353657072295,-9.4263437,52.972158,Clare,Liscannor,Republic of Ireland,Natural Landscape
Away to Me Sheepdog Demonstrations,https://awaytome.ie/,+353872366380,-8.7820907,54.6671713,Donegal,Glencolmcille,Republic of Ireland,"Activity Operator,Visitor Farm,Boat,Tour"
Wild Alpaca Way,https://wildalpacaway.com/,+353876665106,-7.3321928,55.3277553,Donegal,Malin Head,Republic of Ireland,"Visitor Farm,Tour,Walking"
Adventure Gently,http://www.adventuregently.com,+353851821547,-8.3012295257849,54.2304964391538,Leitrim,Dromahair,Republic of Ireland,"Kayaking,Activity Operator"
The Cottage Store,https://www.thecottagestore.ie/,+353860665315,-8.22242887790981,53.0914029885936,Galway,Portumna,Republic of Ireland,"Craft,Shopping,Gardening,Nature and Wildlife,Shopping Centres and Department Store,Food Shops"
Roscommon Abbey,http://www.megalithicireland.com/Roscommon%20Friary.html,+353906626342,-8.191817,53.6248129,Roscommon,Roscommon Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Midland Karting,http://actionsports.ie,+353436671308,-7.5933471,53.7191342,Longford,Edgeworthstown,Republic of Ireland,Activity Operator
Kinsale Deep Sea Angling,https://kinsaleangling.com/,+353858631000,-8.518191,51.701714,Cork,Kinsale,Republic of Ireland,"Fishing,Angling,Activity Operator,Tour"
Glandore Harbour Charters,https://sea-angling.ie/,+353863314224,-9.1317282,51.5593049,Cork,Union Hall,Republic of Ireland,"Fishing,Angling,Activity Operator,Tour"
Locaboat Ireland,https://www.locaboat.com/en/boating-holidays/ireland/shannon/,+353719645300,-8.09978837255858,53.9442381621975,Leitrim,Ballinamore,Republic of Ireland,"Cruising,Activity Operator,River,Discovery Point,Boat,Tour"
Pleasure Cruisers,http://www.pleasurecruisers.ie,+353863284800,-7.92767615387356,53.8313131927338,Leitrim,Roosky,Republic of Ireland,"Cruising,Activity Operator,River,Discovery Point,Boat,Tour"
Bel Air Equestrian Centre,http://www.belairhotelequestrian.com/,+35340440109,-6.1222048,53.0018339,Wicklow,Ashford,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Swing South West Ireland Golf,https://www.swinggolfireland.com,+353667125733,-9.7052437,52.2684281,Kerry,Tralee,Republic of Ireland,"Golf,Activity Operator,Tour"
The Heeler,http://www.theheeler.ie/the-heeler-shoe-repair-fishing-tackle,+353(0)862494393,-9.52122732961254,53.7993554658625,Mayo,Westport,Republic of Ireland,"Fishing,Angling,Shopping,Food Shops"
Coláiste Gaeilge an Leith-Triuigh,http://www.cflt.ie/irish-college,+353667138137,-10.1714042,52.2567077,Kerry,Brandon,Republic of Ireland,"Learning,Activity Operator"
Deane's Equestrian Centre,https://deanesfarm.ie/,+353749737160,-8.3741664,54.6388816,Donegal,Bruckless,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator,Food Shops,Shopping"
Woodville Farm,https://woodvillefarm.webs.com/,+353719162741,-8.5138054,54.2687167,Sligo,Strandhill,Republic of Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Tour"
Harbour SUP and Sail,http://www.harboursupsail.com,+353860315737,-9.0950458,54.2199841,Sligo,Enniscrone,Republic of Ireland,Activity Operator
Clare Island Adventures,http://www.clareislandadventures.ie,+353874108706,-9.9881419536732,53.7924554847732,Mayo,Clare Island,Republic of Ireland,"Transport,Climbing,Activity Operator,Venue,Sports Venues,Coach,Road"
Jaws Watersports,https://www.jawswatersports.ie,+353861735109,-7.973306,55.182843,Donegal,Dunfanaghy,Republic of Ireland,"Kayaking,Activity Operator,Surfing"
Irish Shooting Sports,http://www.irishshootingsports.ie,+3536846116,-9.3827223,52.3213285,Kerry,Knocknagashel,Republic of Ireland,Activity Operator
Connemara Adventure Tours,https://www.connemaraadventuretours.com/,+3539543411,-9.7684868,53.5927724,Galway,Leenane,Republic of Ireland,"Cycling,Walking,Activity Operator,Day Tour,Tour"
Splash Sports,http://splashsports.ie,+353872778236,-10.0259199,52.2801818,Kerry,Castlegregory,Republic of Ireland,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing"
Tempo Café,https://www.facebook.com/tempocafesligo/,+353719167640,-8.5076848,54.2113006,Sligo,Ballisodare,Republic of Ireland,"Food and Drink,Cafe"
Glencar teaSHED,https://www.facebook.com/teashed.glencar,+353868183270,-8.3696709,54.3391719,Leitrim,Manorhamilton,Republic of Ireland,"Food and Drink,Cafe"
Surfworld Bundoran,https://www.surfworld.ie,+353719841223,-8.279142,54.478191,Donegal,Bundoran,Republic of Ireland,"Surfing,Activity Operator,Food Shops,Shopping"
Strokestown Golf Club,https://www.strokestowngolfclub.com/,+353834648156,-8.0771872,53.7683755,Roscommon,Strokestown,Republic of Ireland,"Golf Course,Golf,Activity Operator"
EcoAdventure Ireland,http://www.familyfun.ie/ecoadventure-ireland,+35312767988,-6.2178691,53.1729253,Wicklow,Enniskerry,Republic of Ireland,"Horse Riding,Equestrian,Kayaking,Activity Operator,Adventure Park"
AWOL Paintball Games & Adventure Activities,http://www.letsgoawol.com,+3534786224,-7.005443,54.412232,Monaghan,Derrylevick,Republic of Ireland,"Kayaking,Activity Operator,Walking"
Awaken Adventures,https://awakenadventures.ie,+353838424580,-7.6917496,54.9651529,Donegal,Letterkenny,Republic of Ireland,"Climbing,Activity Operator,Kayaking,Photography,Learning,Walking,Tour"
St Paul's Church,https://www.facebook.com/StPaulsCahir/,+353526197464,-7.9240671,52.3766022,Tipperary,Cahir,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
St Patrick’s Gateway Centre,https://www.facebook.com/stpatricksgatewaycentreltd,+35351843589,-7.1141788,52.260277,Waterford,Waterford City,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Venue,Music"
Mollie Moo’s Pet Farm,https://molliemoos.ie/,+353877188880,-7.37065,53.4699713,Westmeath,Mullingar,Republic of Ireland,Visitor Farm
Irish Working Sheepdogs,http://www.irishworkingsheepdogs.com/,+353878141391,-6.6412586,53.1143537,Kildare,Naas,Republic of Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Activity Operator"
St Mary's Collegiate Church,https://youghal.ie/organisation/st-marys-collegiate-church/,+3532425386,-7.8533792,51.9551125,Cork,Youghal,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kennedy's All-Weather Pet Farm & Playgrounds,http://kennedyspetfarm.com/,+353872031821,-9.39194785395262,52.0296343406268,Kerry,Killarney,Republic of Ireland,Visitor Farm
Dr Clare Apothecary and Clinic Herb Walk,https://www.drclare.ie/herb-walk-galway/,+35391583260,-9.060421,53.2696134,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
Donegal Kitesurf School,http://www.donegalkitesurfschool.ie,+353860618475,-8.21076506633267,54.5621902966522,Donegal,Rossnowlagh,Republic of Ireland,"Kitesurfing,Windsurfing,Activity Operator,Surfing"
Sliabh Liag Boat Tours,https://sliabhleagueboattrips.com/,+353876284688,-8.631777,54.623525,Donegal,Teelin,Republic of Ireland,"Cruising,Fishing,Angling,Activity Operator,Boat,Tour"
South Coast Sailing,http://www.southcoastsailing.net,+353(0)862623727,-6.99201450262444,52.1489352655201,Waterford,Dunmore East,Republic of Ireland,"Sailing,Activity Operator,Boat,Tour"
West Cork Sailing: Kayak with the Seals & Wild Atlantic Wildlife,http://wildatlanticwildlife.ie,+353831156672,-9.7161741,51.682591,Cork,Adrigole,Republic of Ireland,"Kayaking,Activity Operator,Learning,Sailing"
Jennifers Travels,http://www.jenniferztravels.com,+353863425546,-7.066943,53.143926,Kildare,Monasterevin,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Claycastle Pitch & Putt Club,https://www.facebook.com/pages/category/Amateur-Sports-Team/Claycastle-Pitch-and-Putt-Club-118655981481825/,,-7.8569597,51.936449,Cork,Youghal,Republic of Ireland,"Activity Operator,Pitch And Putt,General,Pitch and Putt"
Doolin Pitch And Putt Club,http://www.doolinpitchandputt.com,+353(0)657074289,-9.397406,53.013744,Clare,Doolin,Republic of Ireland,"Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator"
Athgarvan Pitch and Putt Club,http://www.athgarvanpandp.com/,+353862250049,-6.7968132,53.1503671,Kildare,The Curragh,Republic of Ireland,"Pitch And Putt,General,Pitch and Putt,Activity Operator"
Cunnigar Pitch & Putt Club,http://www.cunnigarpitchandputt.ie/,+353879412570 ,-7.621926,52.084042,Waterford,Dungarvan,Republic of Ireland,"Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator"
Atlantic Whale & Wildlife Tours,https://www.atlanticwhaleandwildlifetours.com/,+353877744401,-8.7107667,51.635542,Cork,Courtmacsherry,Republic of Ireland,"Activity Operator,Boat,Tour"
Ollie’s Tours,https://olliestours.com,+353862023534,-8.9826356,52.844345,Clare,Ennis,Republic of Ireland,"Food and Drink,Restaurant,Walking,Activity Operator,Local Produce,Food Trails and Tour,Tour"
Cluain na dTor Seaside Gardens & Nursery,https://www.seasideplants.eu/wp01/, +353749135640,-8.1066942,55.13931,Donegal,Falcarragh,Republic of Ireland,"Art Gallery,Gardens,Garden,Food Shops,Shopping"
Bay SUP,http://www.baysup.ie,+353872133996,-9.1474163366579,53.1210749239918,Clare,Ballyvaughan,Republic of Ireland,Activity Operator
Medieval Galway Tour,https://marteenlane.com/medieval-galway-tour/,+353831992548,-9.0496711,53.2748164,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
The Lee System (Game & Coarse Angling),http://homepage.eircom.net/~swrfb/,+353(0)2641221,-8.9637,51.906862,Cork,Inniscarra,Republic of Ireland,"Fishing,Angling"
Maghery Coastal Adventures,https://magherycoastaladventures.ie/,+353873992651,-8.4426049,54.9293151,Donegal,Dungloe,Republic of Ireland,"Cycling,Kayaking,Activity Operator,Surfing,Walking"
Cork City SUP,http://www.corkcitysup.ie,+353(0)862597688,-8.47491273264507,51.9014756752449,Cork,Cork City,Republic of Ireland,"Activity Operator,Day Tour,Tour"
Longs Horse Riding and Trekking Centre,http://longsriding.com/,+353872250286,-10.3617173,52.1393683,Kerry,Ventry,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator,Tour"
Galway Equestrian Centre,https://www.facebook.com/GalwayEquestrian.Centre/,+353861713601,-8.8281778,53.3314232,Galway,Athenry,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Upper Mace Equestrian Centre,http://www.uppermaceequestrian.ie/,+353878395233,-8.9712085,53.7731533,Mayo,Claremorris,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator,Venue,Sports Venues"
Moycullen Riding Centre,http://www.moycullenriding.com,+353872043944,-9.159604,53.302644,Galway,Moycullen,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Kilvahan Horse Drawn Caravans and Adventure Farm,http://www.horsedrawncaravans.com,+353862750260,-7.6252845,52.9959756,Laois,Coolrain,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator,Visitor Farm"
Tipperary Mountain Trekking Centre,https://timotrec.com/,+353874106868,-8.0034668,52.728859,Tipperary,Borrisoleigh,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Cliffs of Moher Walking Tours,https://cliffsofmoherwalkingtours.ie/,+353(0)863147514,-9.42943047251651,52.9395140076517,Clare,Liscannor,Republic of Ireland,"Bird Watching,Nature and Wildlife,Walking,Activity Operator,Tour"
Ireland West Bog Experience,https://irelandwestfarmstay.com/irish-farm-tour,+353860585858,-8.6978465,53.9599346,Mayo,Charlestown,Republic of Ireland,"Agriculture,Nature and Wildlife,Learning,Activity Operator"
Galway City Tours - Walking Tours,https://www.galwaycitytours.ie/tours/,+353871229778,-9.0483182,53.2745539,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Killarney Walks,http://guidedkillarneytours.com,+353(0)876329085,-9.51143003243328,52.0580742621121,Kerry,Killarney,Republic of Ireland,"Walking,Activity Operator,Tour"
Tory Ferry,https://www.toryferry.com/,+353871993710,-8.17532313421782,55.1465741193521,Donegal,Gortahork,Republic of Ireland,"Transport,Activity Operator,Embarkation Point,Coach,Road"
Rossnowlagh Surf School,https://rossnowlaghsurfschool.com,+353831855164,-8.2105564,54.5526704,Donegal,Rossnowlagh,Republic of Ireland,"Surfing,Activity Operator"
Beara Baoi Tours - Dursey Island,http://bearabaoitours.com,+353876461627,-10.1546231718999,51.6100144176917,Cork,Inchinaleega,Republic of Ireland,"Walking,Activity Operator,Tour"
Roscommon County Museum,https://www.facebook.com/people/Roscommon-County-Museum/100066434988499/,+353906625613,-8.1910224,53.631102,Roscommon,Roscommon Town,Republic of Ireland,Museums and Attraction
The Moth Studios,https://www.facebook.com/TheMothStudios/,+353872657426,-7.3595228,53.9947678,Cavan,Cavan Town,Republic of Ireland,"Craft,Shopping,Art Gallery"
Village Garden & Gift Shop,https://www.facebook.com/thevillagegardenkilmorequay/,+353539148955,-6.588698,52.173228,Wexford,Kilmore Quay,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Wild Atlantic Boats,http://wildatlanticboats.com,+353876322818,-10.304422,51.92462,Kerry,Knightstown,Republic of Ireland,"Cruising,Fishing,Angling,Activity Operator,Boat,Tour"
Falconry Kerry,http://falconrykerry.com,+353871279745,-9.49755759524533,52.0794968097181,Kerry,Killarney,Republic of Ireland,"Falconry,Nature and Wildlife,Activity Operator"
Star Wars Donegal Tour - Donegal Climbing,http://donegalclimbing.ie,+353(0)876657790,-7.375236,55.380367,Donegal,Muff,Republic of Ireland,"Walking,Activity Operator,Tour"
Cobh Rebel Walking Tours,http://cobhrebelwalkingtours.ie/,+353894832126,-8.29880033545601,51.8489339982509,Cork,Cobh,Republic of Ireland,"Activity Operator,Tracing Your Ancestors,Tour,Walking"
Donegal Coastal Tours,http://donegaltours.com/,+353872620670,-8.1098823,54.6539997,Donegal,Donegal Town,Republic of Ireland,"Transport,Activity Operator,Tour,Coach,Road"
Cahersiveen Guided Walking Tours,https://cahersiveen-guided-walking-tours.business.site/,+353868587680,-10.2229512221321,51.9474858549756,Kerry,Cahersiveen,Republic of Ireland,"Walking,Activity Operator,Tour"
Glendalough Guided Walks,http://glendaloughguidedwalks.wordpress.com,+353(0)872600548,-6.32557841661969,53.011511645428,Wicklow,Glendalough,Republic of Ireland,"Walking,Activity Operator,Tour"
Máirtín Ó Conghaile Walks,https://www.facebook.com/people/Mairtin-O-Conghaile/100009898442353,+353(0)876394320,-9.66859756391148,53.2902943822425,Galway,Lettermore,Republic of Ireland,"Walking,Activity Operator,Tour"
The Norman Way - Heritage and Cycling trail,http://thenormanway.com,,-6.46651626884773,52.336689499337,Wexford,Wexford Town,Republic of Ireland,"Cycling,Castle,Historic Houses and Castle,Natural Landscape,Ruins,Tour"
Wild Atlantic Outdoors,http://wildatlanticoutdoors.com,+353834467772,-8.8799262,54.2495094,Sligo,Dromore West,Republic of Ireland,"Climbing,Activity Operator,Kayaking"
Wren’s Wood Garden,http://visitwicklow.ie/attraction/wrens-wood-garden/,+35312810274,-6.10101757636244,53.0549300335373,Wicklow,Ashford,Republic of Ireland,"Gardens,Garden"
